scenario_id,measurement_type,source_experiment_ids,mcu,configured_clock_mhz,available_ram_bytes,available_flash_bytes,security_category,latency_budget_us,recommended_variant,decision_reason,source_measurement_hash
SCN-4ddc18b4285a3887,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,0,ML-KEM-512,fastest observed feasible variant,4ddc18b4285a388780d5e77df927c728056e387a0514fbf8da531a679081a758
SCN-160b17f053780f5e,derived_recommendation_scenario,,STM32F407VGT6,168,262144,65536,1,2000,UNSUPPORTED,no observed configuration meets all constraints,160b17f053780f5e125e8e0d7229b65ad7a242c669d13520d6518c72ce09200a
SCN-f8c1ba10e6526fff,derived_recommendation_scenario,stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,5000,ML-KEM-512,fastest observed feasible variant,f8c1ba10e6526fffd4832458f7f49b4f56182b40127b6916e7d06b226530b818
SCN-13cf97b25cb99904,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,10000,ML-KEM-512,fastest observed feasible variant,13cf97b25cb999049620d963c8952d20e0d1cfef85ab0410494a3334d4a45793
SCN-6fe96d4e511c10cb,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,25000,ML-KEM-512,fastest observed feasible variant,6fe96d4e511c10cb8e6a813acc31c7c2ad5f8b779c8bfd66581d0383dfcc691c
SCN-dde6f1cb7efd235c,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,50000,ML-KEM-512,fastest observed feasible variant,dde6f1cb7efd235c272962db334096e4011b9134cf7936a40976b5a3fbbfc4fa
SCN-3413e871cf4689b4,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,100000,ML-KEM-512,fastest observed feasible variant,3413e871cf4689b475159ac0226a51796286bbd27976af98dea9938e7b7d84fa
SCN-7ac8e6d9bfc6d548,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,1,250000,ML-KEM-512,fastest observed feasible variant,7ac8e6d9bfc6d548c6f2b9735ef4951ce9e1ebc1d6fd3feb2427957b9b3d888b
SCN-b41025aa64f760e2,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,0,ML-KEM-768,fastest observed feasible variant,b41025aa64f760e232a40775550427e2f43231d12def862c8b27bfde58f87269
SCN-7c9e0a21e9de17ae,derived_recommendation_scenario,,STM32F407VGT6,168,262144,65536,3,2000,UNSUPPORTED,no observed configuration meets all constraints,7c9e0a21e9de17aeef7f4f08f72821e9065c093f83d37193a9ea6e24bd27d066
SCN-a34532866ea33ee7,derived_recommendation_scenario,stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,5000,ML-KEM-768,fastest observed feasible variant,a34532866ea33ee76707b72e0933a8ce1c91b05a180a1c41280c6b14a9cb1f6d
SCN-8651cd1fc779a7e0,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,10000,ML-KEM-768,fastest observed feasible variant,8651cd1fc779a7e0664f04ac4b13fbde2242c9b825e864cf8e16e27d711f462c
SCN-b8804109b903a9c7,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,25000,ML-KEM-768,fastest observed feasible variant,b8804109b903a9c744b1ebdee4f876a94effb105494b0adec783603c8614d255
SCN-b21d7f4b0a965b81,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,50000,ML-KEM-768,fastest observed feasible variant,b21d7f4b0a965b81bdcdd1f1600a0d4a904fec856de8c9672296b02c0e3f4542
SCN-7ddf498ffa6db45b,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,100000,ML-KEM-768,fastest observed feasible variant,7ddf498ffa6db45b98cbc6268c6d574a77d7aec3528d26116465a2ea1b8547bd
SCN-12cc2a9263fcc9bb,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,65536,3,250000,ML-KEM-768,fastest observed feasible variant,12cc2a9263fcc9bb57e15735fffcd2d416acfcaf6ca659d4768a1a2194e263d5
SCN-334ea835ecf639f8,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,65536,5,0,ML-KEM-1024,fastest observed feasible variant,334ea835ecf639f89f814a9b4f002153fd530484bd7e26c89a49f83e8c3eedd8
SCN-ad2c744776c9a2f5,derived_recommendation_scenario,,STM32F407VGT6,168,262144,65536,5,2000,UNSUPPORTED,no observed configuration meets all constraints,ad2c744776c9a2f59489adcbdfe1ed4d09c66b7e44401069f8a13d876e3a73d0
SCN-913665af019105e3,derived_recommendation_scenario,,STM32F407VGT6,168,262144,65536,5,5000,UNSUPPORTED,no observed configuration meets all constraints,913665af019105e39cf63c46f7be23b85cb89653ce953cb609bdacb58ce7e8d1
SCN-58623f19be65a6a2,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,65536,5,10000,ML-KEM-1024,fastest observed feasible variant,58623f19be65a6a2c3e886af9c34c4f2575cfd62ca56a9fa9622969b44202efb
SCN-6808a0d23fe2404f,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,65536,5,25000,ML-KEM-1024,fastest observed feasible variant,6808a0d23fe2404faa32144f909f8b89c3480b068b3cba890a65d9e536577a5d
SCN-ff11cc40d15b4d89,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,65536,5,50000,ML-KEM-1024,fastest observed feasible variant,ff11cc40d15b4d89152fd68fb0010a2b7b0f551c3eda3dd7edad3a4bb74273e0
SCN-6b44c9283b75ce88,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,65536,5,100000,ML-KEM-1024,fastest observed feasible variant,6b44c9283b75ce888330e5c8cde8aeab956930c9b99c26b7b59c82f7c1e0aec0
SCN-67edb12acf68464b,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,65536,5,250000,ML-KEM-1024,fastest observed feasible variant,67edb12acf68464bde80b8abaa1376fed6b0d58e803541e8a60fd8b905995a99
SCN-46005b2c3646ae98,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,0,ML-KEM-512,fastest observed feasible variant,46005b2c3646ae98076e4531caff1d4a74e413bc2a0a13c36fb8ca202cfbe0d2
SCN-6d942abaefb24a5f,derived_recommendation_scenario,,STM32F407VGT6,168,262144,98304,1,2000,UNSUPPORTED,no observed configuration meets all constraints,6d942abaefb24a5f7a55801f72601e86078c8bc490f89d2b978820fb84b31e24
SCN-d40b1479b8b16c8e,derived_recommendation_scenario,stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,5000,ML-KEM-512,fastest observed feasible variant,d40b1479b8b16c8e28ac20bb02db6e46019b2e525fe77e98bb1d5fc71c58219e
SCN-44cdbc1e0beb3662,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,10000,ML-KEM-512,fastest observed feasible variant,44cdbc1e0beb3662b84c6921d4de0ef66478f752c78b66e893750d8bc942d52b
SCN-471dbb31d15b1fe7,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,25000,ML-KEM-512,fastest observed feasible variant,471dbb31d15b1fe77c681912bfd292dd605dc5dcf2fcf34e2b8bcbb33f4ef557
SCN-7885728cfc0e4eb5,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,50000,ML-KEM-512,fastest observed feasible variant,7885728cfc0e4eb53eccdabd3b202b845060b173a7ab2bda19d977e765fedc7a
SCN-202e6a51d8a9c91a,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,100000,ML-KEM-512,fastest observed feasible variant,202e6a51d8a9c91a6962d99431da9850a35cd001abc39b39d22100acdeebaae0
SCN-2061be7cb12f2952,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem512_168mhz_o0|stm32f4_mlkem512_168mhz_o1|stm32f4_mlkem512_168mhz_o2|stm32f4_mlkem512_168mhz_o3|stm32f4_mlkem512_168mhz_ofast|stm32f4_mlkem512_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,1,250000,ML-KEM-512,fastest observed feasible variant,2061be7cb12f2952ee70e321317ef472fee301624b9f8f09cd50f6bb759b47ac
SCN-6224a67ea60f5737,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,0,ML-KEM-768,fastest observed feasible variant,6224a67ea60f57379bb277958c6b42f35729904c0d7ae43c9abd0cb12ef95226
SCN-4559a65224aee4ee,derived_recommendation_scenario,,STM32F407VGT6,168,262144,98304,3,2000,UNSUPPORTED,no observed configuration meets all constraints,4559a65224aee4ee8683d3aedaef7d9a5c2eb3d20a29812eeaa08ed399836841
SCN-bdff2ef1b0aed2cc,derived_recommendation_scenario,stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,5000,ML-KEM-768,fastest observed feasible variant,bdff2ef1b0aed2ccf1655e2a64bab0a58abba086a34960fb433a98437768de64
SCN-e13afa61c5903dee,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,10000,ML-KEM-768,fastest observed feasible variant,e13afa61c5903deecad0efee6d2543348b4533ef21a74e0a7d1179b47ad36c1c
SCN-6c9e6fe43d4f1e4d,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,25000,ML-KEM-768,fastest observed feasible variant,6c9e6fe43d4f1e4d95157d54fd6831fdd792cb104adb52be4e4590a2bf9a0722
SCN-b13ccce3917da597,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,50000,ML-KEM-768,fastest observed feasible variant,b13ccce3917da5976875f83dd15eaa2f993f927dc1ec2357ce223ffa716a04e6
SCN-f7ed0f320cf16a30,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,100000,ML-KEM-768,fastest observed feasible variant,f7ed0f320cf16a30042953be237465ac1f9504fb7e10b21a681e8897e0408908
SCN-8db1d4b4d1f5f91b,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os|stm32f4_mlkem768_168mhz_o0|stm32f4_mlkem768_168mhz_o1|stm32f4_mlkem768_168mhz_o2|stm32f4_mlkem768_168mhz_o3|stm32f4_mlkem768_168mhz_ofast|stm32f4_mlkem768_168mhz_os,STM32F407VGT6,168,262144,98304,3,250000,ML-KEM-768,fastest observed feasible variant,8db1d4b4d1f5f91b09071dd6be6c2f4d6b5d71c574907b032941c9a05679212b
SCN-71cdc1cf34219de2,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,98304,5,0,ML-KEM-1024,fastest observed feasible variant,71cdc1cf34219de21b999180184bb34618760dc381f399a324a6075242227d5d
SCN-3ccfe19dc6ca03a8,derived_recommendation_scenario,,STM32F407VGT6,168,262144,98304,5,2000,UNSUPPORTED,no observed configuration meets all constraints,3ccfe19dc6ca03a887505eb98bab57f587ad859a361908e24662baff955bc1d2
SCN-f4254f5eda73e250,derived_recommendation_scenario,,STM32F407VGT6,168,262144,98304,5,5000,UNSUPPORTED,no observed configuration meets all constraints,f4254f5eda73e250ac0d55b2757de04994f2aedc28d7bda6a201d5702f86cb3a
SCN-dd3997224283ae4a,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,98304,5,10000,ML-KEM-1024,fastest observed feasible variant,dd3997224283ae4ac6ec75da867a5a5c67d3da4510a4f28154b47fc56f8b835d
SCN-7193eee96af39674,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,98304,5,25000,ML-KEM-1024,fastest observed feasible variant,7193eee96af39674cedcd49548501ccff0b76f8af5c48386aa07adbd629499c4
SCN-9a094d8b59b1fc2b,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,98304,5,50000,ML-KEM-1024,fastest observed feasible variant,9a094d8b59b1fc2ba635c0d3453d187a957a7f345d5960629012a2109406e022
SCN-33affe1f5c8efd5f,derived_recommendation_scenario,stm32f4_mlkem1024_168mhz_o0|stm32f4_mlkem1024_168mhz_o1|stm32f4_mlkem1024_168mhz_o2|stm32f4_mlkem1024_168mhz_o3|stm32f4_mlkem1024_168mhz_ofast|stm32f4_mlkem1024_168mhz_os,STM32F407VGT6,168,262144,98304,5,100000,ML-KEM-1024,fastest observed feasible variant,33affe1f5c8efd5f5aff28f0910d65780ed07baff15cb0bde38bec8f353f2362
